,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,max_watts,elev_high,elev_low,workout_type,average_temp
0,2,Afternoon Activity,0.0,1908,1908,0.0,WeightTraining,4353216176,garmin_push_5837009675,4653089441.0,2020-11-17T22:38:34Z,2020-11-17T17:38:34Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,1,0,1,0,True,False,False,False,everyone,False,,False,4653089441,0.0,0.0,True,69.4,106.0,False,True,0,0,False,1.0,17711800,1,a4353216176,,2,,,,,,,,,,
1,2,Easy Spin,37695.4,3622,3622,104.0,VirtualRide,4353030741,zwift-activity-685678884602744976.fit,4652895344.0,2020-11-17T21:19:08Z,2020-11-17T16:19:08Z,(GMT-05:00) America/New_York,-18000.0,"[51.505909, -0.13053]","[51.500763, -0.1358]",,,United States,51.505909,-0.13053,106,1,0,1,0,False,False,False,False,everyone,False,b6920192,False,4652895344,10.407,14.7,True,157.2,186.0,False,True,26,1,False,65.0,17711800,1,a4353030741,{vjyHxnXpUnv@XtAWtCGhLs@|e@HrCJADo@@mIj@i_@FuLRo@^[hBG|CgD\_AiDss@@aCh@kO?uCRq@b@O~FLxEmAlEOrKwAdDQ`JGzBb@jAp@~JpInAlCfBnFdBvCfB|AhDdBvAlA~@~Bt@tEdDh\d@nDPpEIvCaChXg@tLB|MK|AYtAoC`FaEpIuOnY_JpB_@W_@kBe@I_@\DzBWl@c\zFIt@JjCCr@Y^kAf@Ub@CtBgA|I}@fDc@f@]D[UkCoFaGyHe@eA_AcE}@cHc@uL}@}Kq@}FIwHMoCOcBc@uByCqI}BiEqKwWuEkMLw@vMwLRSFa@oCqJyIi]E{Az@eOLU`@E^\b@bAp[|dAB^W|B?jFy@fm@?nANh@Hm@@gJh@k\H_ORs@`@[~A?|CcDd@cAiD{s@?mBh@{O@qCLq@NOdHBnEkA`EMxKyAvDSfIEhCb@fAn@~JnIvAzCjBvF`BlCtBbBhCnA~ArAdAfCv@zE`D~[d@lDPvEIvCyAdOk@zHc@vLB~La@hD}Qd^qGhLsFbAqBf@Y]YaBa@Ka@R?rC]b@gFp@qTdEKn@JrDQf@wAp@U`@Gl@DdAq@hGeA`F_@t@k@T]QcCeFqGmIc@eA}@_E}@cH]aKaAaMu@uGSwLW_Cc@sBgCeH}CgGiC}G}EeLiFqN@g@R]xM{LN]Ce@aC}H}Iq]K{@?_At@}MTq@NIb@R|@tBb[tcAB^W|CG`Lq@rf@?lAJl@JOBq@?mIv@am@h@{@nBKxCcD`@aAiDet@h@gRFgEZa@RCpGJrEmAtEMxJwAlOYdBXnAj@~JhIdAfBbCjHnA|BnCbCjEbCl@p@b@`Ab@dBf@dDbD`\b@dDNpC@nDkBxRe@jH_@bKB|LSlC]fAwBxDsElJmObYgJpB]]QsAMSc@C]^FxAIx@a@XaFl@eT|DONE\LrCCx@[b@cA^Y`@Ip@BlAo@`G_AtE_@x@i@^_@IYc@uBqEqGoIc@iA{@aE{@gH_@uK_A_Lu@cHMaKOmBc@cCkC{HyAkCgB_EaL{XsCkILw@fNiMH]Ea@aCaIaJ{]CuBv@iNZa@P?^Vb@`Ar[|dA@`AS`B?dF{@zm@FdBLDHq@?oJh@u^FkLd@aApBIzCaDb@_A}@iR,2,84.2,192.4,195.0,697.0,True,373.0,31.4,11.2,,
2,2,Core,0.0,1200,1200,0.0,WeightTraining,4348176166,,,2020-11-16T22:29:00Z,2020-11-16T17:29:00Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,4,0,1,0,False,False,True,False,everyone,False,,,,0.0,0.0,False,,,False,False,0,0,False,5.0,17711800,1,a4348176166,,2,,,,,,,,,,
3,2,Afternoon Ride,32105.7,3989,4126,62.0,Ride,4348047584,0da91b5c-e8fb-4002-b1ea-b17be820454f.fit,4647794514.0,2020-11-16T21:01:39Z,2020-11-16T16:01:39Z,(GMT-05:00) America/New_York,-18000.0,"[38.886051, -76.980942]","[38.886269, -76.980323]",,,United States,38.886051,-76.980942,5,6,0,1,0,False,False,False,False,everyone,False,b6920192,False,4647794514,8.049,11.9,True,160.2,195.0,False,True,0,0,False,81.0,17711800,1,a4348047584,y|ilF|iztMqDvLiCdH_B|Eo@lD{BrHY\YFkEDSNEXDlPP^x@ZPNHZBn@BrLArAGh@BlFCxJDZEz@AfGHdKGnI@|KCjA@JLN`@FzI?RFR\BhJAjIPzLMfF?rJC\EFa@FkHE_FLSJGXCn@?vIH^@~DCpEBxKEdAJ|@@fADhQErFJnEDvECpA@|GFnCCfBz@bEZTdBMhBP|@`@~AtA\PXJ|B?lO?n@ERKfAqAn@i@h@Yn@Gv@JTJlAz@vAxAh@Hf@W`@c@t@sAp@}@rEqHdJqNzCgEnEqFvA}AnC}Bj@iANMfEcCpD_BjBm@hGsAnGeBjC_@nE[`NYlL@lUk@~CAx@Db@PZf@FR?l@U|@W\kAr@_YlLwShJwG~CcHtDcEnB}A~@{EbDsGhF{CpCsCpCy@bAWPK?_@a@qAaCm@aAoNgQS[AOF_@rAqBbEwFpBaC~CcDxBkBV_@\{@jD}B|DgB`EoAnOyDfEc@zFUrKK|J?vRe@~FEn@FZVXr@Bf@If@Q`@i@b@k\jNsPrHwFnC}BrA{CnA}C|A}D~B{ClBgGlEeGpFiEpE_@RWOkBaDo@aAcJgLaCsCQa@AQVo@`BcChGaIhDmD~BoBTWRo@TYdEkCvGgChQiEzDg@hL_@fHInED~ECxOc@lFEp@B^L^l@Fb@Gx@O`@UVw@b@yk@xVwLzFmLdGwAx@{EfDiEfDkExD{CzCy@~@WRY?GIkBaDkAcBiAmA}KmNSOKASLmFbIaDnF{AxB{@zAOd@AZD^Vd@~@b@dCp@z@p@n@hAJ\NbABtGDdCKdC]bC?b@LhBC^K\k@tAKb@AnCGd@M`@uE`IkHpK_EjFyHhJqAnBqBjDe@\}@TgAHe@Kg@P_AGSDIDMXUtAc@r@gAr@k@J[AcA_@k@i@[k@_@_BGMWQYEaHEGMCqEDoDEaBCoSDmPEmDFcG?sUE_JNe@PGpBBvAUh@YrAaA~@[~ASdBLTGJSXuCAqKIyMI}@]}AWaBI{BBaAHaAXqBP}@JuAMgIPy@Km@C]A}PGaEBeMDSJKfASNODY_BkI]eCD_@Ti@~@qAh@i@Xm@To@VeBJqBE}AWkBi@_BQuAAq@?m@PsCViAf@aABMCQKQYOqICMGGSBqHAkCDaACcPCkAD}HAsRHkAEe@C{DBgKBc@NYVKd@GROFMBa@CiA@cEEqCFe@|CyK|@sC~AyEF{@CoBBgSLWTErEBHWD_A,2,75.3,197.1,220.0,786.2,True,625.0,36.0,2.6,10.0,12.0
4,2,Afternoon Ride,34694.0,4651,5357,314.0,Ride,4343967576,3a23c018-0ef0-4861-bfe5-1aab689c8f6f.fit,4643445308.0,2020-11-15T20:03:38Z,2020-11-15T15:03:38Z,(GMT-05:00) America/New_York,-18000.0,"[38.88607, -76.980865]","[38.886048, -76.980834]",,,United States,38.88607,-76.980865,33,10,0,1,0,False,False,False,False,everyone,False,b6920192,False,4643445308,7.459,15.1,True,155.7,197.0,False,True,14,1,False,79.0,17711800,1,a4343967576,{|ilFliztMqChKcDvIwAlEkA|FmBhGm@\uEDQPEZFrPXb@z@PPt@Ehz@LvNIvJL\`@FnI?XFXb@Hr`@EdTEP[H_N@aAPUv@Fpa@NlIFvl@J|Kf@bC^j@fCGxAR|@b@xAlA~@`@tTKZKtB_CfAWrATzCfCx@J~@m@lO}Uj@[|@x@`MxOpCnEPn@Uf@iFfGwElHwBpDgExIi@d@sA@k@\o@vAU~@@jCGj@iA`C{GtKqEpG}N|QmCxEi@`@kARwEHW`@S~@[v@oAbA{@LaCKAxAOzAa@tBo@nB}AjCwAvA_BjAMVEdAKV_@FaAU}Bx@oAlAi@XeFzAyIHcIe@eBPkIlB_Ap@y@hBE^f@jAOjAMZi@TwEF_@LQdDDdKYbBS^gHb@sEGgFTmUxJ}Bn@a]bOiIlFcPrMkCbBoJ~Ec@?{B~@qBN}MEwIJgIg@e@QGYg@LwIq@]MGYh@oRN}MXcDdAuGzDwMj@eAl@m@lBw@PYHeBAgOd@oBpAqKd@{EEq@}IvD{g@zVw@J}AfAgJxE{I~DKKEq@@s\n@mE@iB_@sH?mAd@kAnDcE\_AU]{Co@sCYkHqC_BmAsDJaFrFeEzB{AXwE[{AFuChAkGrEaANuBCg@Jg@t@{@jEa@~@yBfA}AtA}AzBaBRcEaAmCCIa@kEyBeBuB_@w@Oo@G{CIQO?c@t@a@ZaANw@IkBkA@[bAaA|AcCb@c@|@c@tA?pFbBv@An@SrDeD`CaD|@i@hBG\Ht@tBXX^DdG{@|EsAnCMj@m@Jo@E}Bg@oBLi@XSdEPzBoA`AYd@FrDhCfC|@j@h@Bl@KVsBvAq@fAEd@B~@N`@`@Gx@u@rBiAxAJ`Ac@Vk@RMbCW^FlKlEtC^pCp@`ABhEiEbDoJbFgGt@_CRWpEgCfAK`F\x@St@w@dCwIJo@HgOm@eGB{@Rc@bF}AhLuDrMyDhEMnb@H|SAt_@M`S\lCAXJLTh@DXw@\}ChBkHjAcGd@oAfAaAZg@Dc@@oBnAaFxA{Hh@wA`@uCrCgLr@yD?_@h@i@`BIX_@NwBFqE\eDrA}FxASZ]N{ACw@MYV}CxEcQvDwOrJ}Zp@k@`Bq@~@yA^yBOwELkApImYZe@hC[XYLkA?qGTsBjByGxKa^RQjDW^WFq@AsKFu@lJ_[jGiTCS,2,68.6,170.3,195.0,791.9,True,577.0,121.2,-1.0,10.0,17.0
5,2,Lunch Ride,83705.8,10269,14172,515.0,Ride,4338486866,58218558-4713-44cb-99d1-8b92e530ae0d.fit,4637637844.0,2020-11-14T16:54:51Z,2020-11-14T11:54:51Z,(GMT-05:00) America/New_York,-18000.0,"[38.88604, -76.980782]","[38.886318, -76.980417]",,,United States,38.88604,-76.980782,84,13,0,1,0,False,False,False,False,everyone,False,b6920192,False,4637637844,8.151,18.8,True,168.5,198.0,False,True,25,0,False,294.0,17711800,1,a4338486866,w|ilF|hztMgKv[_EvOeAn@_E@Yn@@vOvAbAPbAHtuAr@f@`I?v@j@Ndb@S|SsNI_Bb@p@`hBfAhDhFLzEhCjTGhCeCxA]dHpDtRmXxNrQbDnGwLzOyIrPqDtA}@~BYjFwPzWuSvXyHh@aCvEsB`@iAa@wAjJuE`HgDz@}M|HqWMwLnCcAfDl@lBSfBeIj@BnP_@dBeDn@qQXme@rSUpL\db@a@nt@j@dNoDbKiBxMaIt^aLnNkCtGsPbAsF|E{IdEuFzEwZp]}EdBwMdOuP~KyOVwFrBmGp@sSl\sA~IkEpN}IrKcLfI_HbHaRfGgZbQsMdLeEpGsD|@gDnDwDhAoFbGmMdEgArAmEnNwIpHeChDsBjIe@bFd@rV_@xPeCnQs@pSsC~MeBjPNjCtBxGBrT|@lNg@dEyAzDc@fIkEdMi@jTb@l\}BvVqI~l@n@bXwBz]s@tZ`AhIF~NuCnPeDnJaAjHyHv\_BzAoHv@gMwCgHAqD{AgCEsHxEcEjIaSdIoCzDu@D}jAcz@}g@em@kKgV{CoEgBkA_Ap@ec@jt@qHfHkAq@q`@ii@{Wp`@mu@{DiJ~AaAi@x@f@dJeBfv@hEzWi`@rb@fk@~D_DnCuDdd@ut@dG`IjKrUf_@dc@v@t@r@Q~y@adAp@gDEgEkE{Sc@iF\aHfByFzEmFr^iM~AqA`BmDn@kH_@eDkA_DwCuCkT_Mw@eBToBhUkVvPmUdUaTzLcHdLcN~`@aT|KeIxF}@GgKuB{FMuB`B_O~CsOn@{RhCoR\yOc@iTR_FpCyLhBkC~ImHpGgQpM}DnFeGhEuAvCkDjEkA~EuHrJuIrR}LdPcHfJgCtGoHvDiBlFsEhJsLdEmNpAgI~Su\dGq@hE}AhKd@vEcAzOsKxLuNjG{BxY}\xGsF~HuDvF}EzMYjBgAlCqGpJyK`CgHxKqJdIeK~F_DlCmEvEyQzH_UnC}EDgK|AcM?}HrAePNcOt[|KbAzApCdAzCtCvGK|KrBRkCYmH{Ft@wPgBwENu[aLi@qD_@q\nOi@Js[`AoC|FS`NsDhYEfS}KjC}DpCwI`EI`BoGhI@ZsB`DkFhN}PxN}Tr@wBE_EhAcC|C{@jKyR|JsMCeAoBgDcP}SfOeS`JwI`D}AfZyHr~@aB`Bv@OnCwgAtg@oQfMwKnKiVcZmMbS_DjDaGkDkCd@gBnBkAZiR@cHiD_BF{FjCoECP{Gu@k@n@a@NoAGgRcMStMwqAOkKZg\[mK~L{IFsnAfBeANyNvRwp@w@]?iA,2,77.5,194.0,205.0,1992.3,True,614.0,107.6,-15.4,10.0,14.0
6,2,Afternoon Ride,28509.4,3582,3829,58.0,Ride,4333326729,39a5c4fe-666e-481c-af86-f39d94838a31.fit,4632186143.0,2020-11-13T20:44:26Z,2020-11-13T15:44:26Z,(GMT-05:00) America/New_York,-18000.0,"[38.886028, -76.980858]","[38.886303, -76.980187]",,,United States,38.886028,-76.980858,2,10,0,1,0,False,False,False,False,everyone,False,b6920192,False,4632186143,7.959,12.1,True,159.7,194.0,False,True,0,0,False,71.0,17711800,1,a4333326729,s|ilFjiztMC\kEzMs@vBgAlCoA|DU~@a@bCaBtFcE~YAbE@rAEp@Dl`AD`HN`@^RhI?XJV`@Bb@CjA?bFDvCDpQEpDBbACdBDr@GfA?lEGLkGBsGFa@LKXCNB|LLdXApAFfE@|TJbYB~AAdCJx@p@nCXPfBUl@@~@Nh@RjB~Ah@RL?FMHAdAV~O?xAMROz@iAp@k@l@Up@Cl@Nh@XvCdCZDZGn@m@`B}ClCyDn@mA|C{EdIuLrD}Er@y@rBsBrCgCJQXu@|@q@jBgAxEyB|C}@`GqAvC{@xFcAlEW`IQdQCxHMnFUhIKp@F\R\l@Fb@ARQv@U\[RmHhD_JrDkEtBiVnKyL`G{HdEeHzEuDtCmFxEwDzD[NM?SUeC}DwNkQQa@CSHc@T]~D}F|BsCnE_FbCwBT[`@_A|B{AbD}AvEcBvEaArIuB`Fm@vEQlIMlPAzOa@`GGb@B^NT\Lb@BPCh@Kd@U\YTwHlDmOlGgGtCyItDyUfLkE`CkFjDwC|BoFxEeBbBgBnBeAz@K@SKiB}CeA{AkJqLw@u@cA_B@]HWdCuDhDqE`DoDFK?WKIMHu@v@eEnFeFlHMb@N^rJfLvD~EzB`EDXIVwDfEyAlBkAfBeDpFsBvD}AhD}@zAg@XsAJa@Z{@dBMd@Cf@BfBCf@Ur@c@|@uEtH_FlH}DjFkJfL}@rAmBdDq@j@y@VqAH}BAWFST]zAWf@]^_Ab@s@H{@Ge@O]_@EBCLRlA?j@Ej@i@vCs@nBe@|@u@lAsAxAqAv@WFy@AC`@@FJFf@QlAs@xAmAbAmAv@uAd@gAz@oD^}@Zc@z@k@CMKKeAg@_@a@k@gAQcA[_@[IoAEwDBWCOQ?}\CgHFgDEoIBkGCeGB{JEeDFoKDUHGf@Jz@@rAKx@]bBmAjAa@~@IfBL`@ELQNeBN}@GwC@qGEgLKoAc@eBUqAIsA?}@HeBp@uEFcAEqIHk@Me@CYB}KGiI@wBCeJDUJInA]Lc@C[_BmIKu@Cu@D_@Pe@l@gAx@cA^w@T}@L_AFcA@wBOcBKm@e@uAKy@KKYGMWWSBK`AgADkAJy@`@qAZo@@QISOIgAQqGCQKEYA}J@_@DUEw@EcLByIC{VAkBSIAIRWDe@AcJBoEB_@FMVMp@IHGN[DyAAmHDeBz@mDp@{B`BwE~AuFHgIEkCNiJNWXIdELFEFUAyA,2,73.9,181.7,194.0,651.0,True,745.0,31.0,-0.2,,13.0
7,2,Afternoon Activity,0.0,1221,1221,0.0,WeightTraining,4329264602,garmin_push_5813072268,4627873431.0,2020-11-12T22:11:21Z,2020-11-12T17:11:21Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,,False,4627873431,0.0,0.0,True,89.1,177.0,False,True,0,0,False,2.0,17711800,1,a4329264602,,2,,,,,,,,,,
8,2,London,26376.9,2718,2767,64.0,VirtualRide,4329165357,zwift-activity-682053748985838624.fit,4627767199.0,2020-11-12T21:17:55Z,2020-11-12T16:17:55Z,(GMT-05:00) America/New_York,-18000.0,"[51.506094, -0.130073]","[51.501274, -0.130726]",,,United States,51.506094,-0.130073,110,10,0,1,0,False,False,False,False,everyone,False,b6920192,False,4627767199,9.705,13.6,True,148.5,170.0,False,True,48,1,False,31.0,17711800,1,a4329165357,axjyH~kXH`@~@~ClTfs@XpA?\UrAA\AvIa@nWUhQ?vABTJHFQ@W?yGn@qb@D_FAaDPo@Xa@`@Gr@FPCNMxCcDTc@Fo@OkB{Cgp@BoBf@wN@kDFWJULKPCtGHdEiAhEM~K{ArDQhIE~AThAd@zJ`Ij@p@d@|@l@zAzAtEhAxBl@p@zApArCvAlAz@h@p@^~@h@xB\`Cj@lGxBdT^dCLrADvABxACzAYnDmA|Lg@nH_@hKDxHAlCEx@QnAQp@kCxEmE`JgGjLaGnKk@VyBb@oAJmAb@_@DQGKQOmAIUOMe@@OLEZFx@Az@IVOLkATmD`@{H~AiIrA]LIRAXLtCCp@W\y@X[RQb@El@D`Aq@fGO`Ao@pCOb@U^[P[@YWuA{CgAmByAmBmB{Bk@{@Wm@Sq@w@{Du@{FMwBI_EM_C_AsLo@kFEgACyFOaDQwA_@iBm@mByAaE_@w@y@sAyAcDgB{E{AiDkDqIyByFuA_ECe@L_@~DkDhH_HH_@Ec@qCeJsGwV}@yDGy@B}@v@eNHWPMP?^Xd@fAbRhm@vGnTT|@Dd@U`BA^@hDGjFa@nVQxP?lAFVJADq@@sIl@w_@D_G?{CRs@NQRInADPI`DiDXk@B_@qCek@WiG@oBh@}O?mCDYJUNMb@EtFL|A]vBo@dEMrKwAzDUjEGzCBpBf@v@b@fBzAjFdEz@~@d@|@l@zA|A|Er@tAh@v@~BnBnCtAr@f@p@p@Zl@f@dBn@`Ed@pFfBdPPtBh@bENtC?rCSrC{AzO_@nFa@pKBtI?tBEx@QvASp@eClE}E|J{FxK_GlKm@VmB`@cBPaA^a@FQGKOIWGw@IUOMc@@OLEVFtAAZGXMNQHcFl@{LdCgFt@MLGVJvC?r@ETKNwAl@KLIRGn@DfAy@nH_A|D_@p@[R]CMKgBwDe@y@qBmCmByBw@uAi@gBq@gDo@eFMyBOgGgAaNs@qGGaHGcBO{B]oBm@sB_BmE_@{@cAcB{AkDeBwEiBaEmEwKmCoHQu@?QNa@`EmDbFaF|@s@J[Aa@eCmIoHeYo@sCGw@By@t@_NFYLONEND^Z`@`Av@pC`@fAnLv_@dKb]D^A^SxA?xDItGg@r[KvJBlAJPHQBkA?uHn@ea@B{EC}ADy@Vo@POd@Ev@FNIzCcDZg@F[?]eDyp@,2,75.8,168.3,170.0,457.6,True,239.0,31.4,11.2,,
9,2,Evening Activity,0.0,2707,2707,0.0,WeightTraining,4325263266,garmin_push_5809037934,4623570743.0,2020-11-12T01:06:53Z,2020-11-11T20:06:53Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,5,0,1,0,True,False,False,False,everyone,False,,False,4623570743,0.0,0.0,True,108.2,153.0,False,True,0,0,False,6.0,17711800,1,a4325263266,,2,,,,,,,,,,
10,2,Power pedals are dead,44049.7,5097,5323,48.0,Ride,4319931199,2020-11-10-213355-ELEMNT_BOLT_7531-97-0.fit,4617921820.0,2020-11-10T21:33:55Z,2020-11-10T16:33:55Z,(GMT-05:00) America/New_York,-18000.0,"[38.886269, -76.980713]","[38.886145, -76.980778]",,,United States,38.886269,-76.980713,6,15,1,1,0,False,False,False,False,everyone,False,b6920192,False,4617921820,8.642,12.8,True,169.1,205.0,False,True,0,0,False,151.0,17711800,1,a4319931199,c~ilFnhztMf@R?b@}DpMiAnCoC`Is@pD{BrHOVSJ}ERSPEZBfPNZlAf@Np@?bPI|@DrBE`OL|@KdBFtG?pEG~HFdPN`@`@PzHAZBTRNXF`@EjDFhCIvEJbWGzA?zKKhKKP}@FgMAc@NMf@FxVGnAFz@DxEDxKCfHR~]h@tDPd@TLxBStAN`A`@|ArAvAZpR@x@GpB{Bt@_@n@EtAZvCdCZH\Cd@[`@g@pSu[hEcGlC}CfG{F\}@TW|DcChD{AbEoAzCk@dIwBlGq@~O_@lCD|BI`CFdDM~BBbG]t@BtFO~BH\VZt@Bh@Gj@Sh@]Zia@zPyP|HqQzIiCxAaFfDwDvCsEdEqFxFi@XWOsBsDwJeMwCiDOa@?QTo@xAyBfEyF|BkCdGyF^_A|@s@nGgDxDqAlOwDfEm@`DSrNU~PCtUg@p@H\P\n@D`@SfA_A~@qXlLsXzLyT`LqGdEeEdDmIzHuB|Bg@H]]kCkEiIiKgAgA{AuBM]F]b@w@bFiHhG_HlDaDj@eAlBuA`FaCtCaAvS_FpCS|M]lVIdNc@xDA`AT^t@DbAUz@q@h@mZdM{LrFwZ|NmF~CuE`DuIfHkGpGe@LYUuCiF}KoNaA}@Kq@To@xBmD~DeFdCoCdFyEt@uApBuA|DmBrE}AdRiEjDYhJWjPE|\k@hALX`@PdAS`As@p@yg@rTsJpE}QlJaGnDkGtEwDdDiGnGc@TUK{BsDcB{BkLqNOe@Lg@pAqBdBwBvDgF|DgEfCyBPm@T[vCiBbF}BfDeAvNmD~Dg@bOc@nPCzZm@`@D\VJLLj@Al@Mj@Wb@q@b@c^jOeNjGkU~KiEbCkCdBcHvFoE~DeEpEc@Nc@UiCuEuBaCqCyDsFqGE[La@tA{B`FyGrE_F`DwCj@mA`Aw@fEyBzEmBdDo@hL{CpD_@`Qg@rP?tRi@zEBj@XTz@Ct@Mj@}@t@mJfE}N~F{RxIcYtNeEpCoIvGcK|Ja@MgEoGaEcFqAeAsEkG]KYTqLbRmBpC[Ts@EeCoBeAg@q@IsARs@ZmA`Bw@ZmPHa@OA}AViCH_CO}QJ{B@sEAiy@A[QOqE?OQKgKRYhAWJQBc@oBkKIw@DY`@y@v@uAv@aAp@wCJsA?kBQ}A_AiDEwCRwCTeAf@}@DSK[{@YgH@SIM[?kdAEgKH{DRS|@QRWF_@BiCGgGFu@zC}K~FiRZ]Fy@~D_NC]QG,2,76.4,35.2,84.0,179.3,True,603.0,24.0,-10.4,10.0,18.0
11,2,Evening Activity,0.0,2035,2035,0.0,WeightTraining,4315183964,garmin_push_5799131601,4612883170.0,2020-11-09T23:25:44Z,2020-11-09T18:25:44Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,5,0,1,0,True,False,False,False,everyone,False,,False,4612883170,0.0,0.0,True,104.8,123.0,False,True,0,0,False,4.0,17711800,1,a4315183964,,2,,,,,,,16.4,16.4,,
12,2,Wahoo died mid ride ,27358.9,3600,3600,0.0,Ride,4314993369,,,2020-11-09T22:18:16Z,2020-11-09T17:18:16Z,(GMT-05:00) America/New_York,-18000.0,,,,,United States,,,0,8,0,1,0,False,False,True,False,everyone,False,b6920192,,,7.6,0.0,False,,,False,False,0,0,False,40.0,17711800,1,a4314993369,,2,,,,,False,,,,10.0,
13,2,Long overdue haircut,4506.4,920,1605,10.5,Ride,4314733887,4E9976F6-AFD5-4A05-82A4-D1D379848385-activity.fit,4612412552.0,2020-11-09T21:14:26Z,2020-11-09T16:14:26Z,(GMT-05:00) America/New_York,-18000.0,"[38.886345, -76.980185]","[38.886224, -76.98015]",,,United States,38.886345,-76.980185,0,9,0,1,0,False,False,False,False,everyone,False,b6920192,False,4612412552,4.898,10.9,False,,,False,False,0,0,False,,17711800,1,a4314733887,s~ilFdeztMFEKPCJ?nACNFCBBLD?LVOFANLK\S\On@EHKX@POj@_@bA?NMVmAdEOTAJQRQ^CLUl@_@x@q@rB@REL_@`ASx@Mp@C\_@|AWn@Ol@]v@[hA]z@WNc@FUA[DWC[FiA?WHILC`@@pACtBFN@N?bI@LLTJBr@@\LTAj@FRJLNBd@`@tAPbA\jAB^^n@`@fAJZD\Rj@DZJXXrAf@dAVdAXh@@VJNVHXBh@EbBBLGJAj@?\FXCt@DJAHErBCTBNJ@@BCVFNHVG`CCFEHSAw@@m@BKBkARMVCd@Cb@B^APFAGBIKGC@CCG@kAWQD]CQBQEC@@BABIKOAGB[@_@ASEo@AUFi@B_@?SCMDYAOB_BC_@H]EAEIESCQ?g@DG@KG_@DIAKKGCY@c@Cc@HUIGSWc@]_AOASk@Sm@G_@O]Ki@K[E]Q]G[Qa@AIg@yAUgACeBDKCKKS?sABe@JY?KNe@Cq@DQ?e@LYBKHy@?Y^eBL]RcAJ]TqADQHMpAwEZiBVc@^wAh@sA\yATq@Nw@f@oA@[H[Tw@Ra@Ty@N]@SDS`@qAJo@@QAIEEa@?EEAQ@e@F_@@UDEDDEC?CDCBDFAFF@COILFPOKLBA@AWTEOC@ICAG,2,,74.6,,68.7,False,,27.5,21.9,10.0,
